15;18;19.7;С-З;1;CL;0;10.0;46;1022
15;21;17.1;С-З;2;CL;0;10.0;57;1023
16;0;14.6;С-З;1;CL;0;10.0;67;1024
16;3;12.9;С-З;1;CL;0;10.0;73;1024
16;6;17.5;;Штиль;CL;0;10.0;63;1025
16;9;21.9;С-З;2;CL;6;10.0;45;1024
16;12;23.8;Северный;2;CL;7;10.0;34;1023
16;15;23.9;Северный;2;CL;1;10.0;35;1022
16;18;20.5;С-З;1;CL;1;10.0;49;1023
16;21;15.6;;Штиль;CL;0;10.0;82;1024
17;0;14.1;;Штиль;CL;0;10.0;82;1024
17;3;12.8;;Штиль;CL;0;10.0;86;1024
17;6;18.5;Ю-В;1;CL;0;10.0;62;1024
17;9;23.4;Южный;1;CL;3;10.0;42;1024
17;12;24.4;С-З;2;CL;6;10.0;32;1023
17;15;24.8;С-В;2;CL;1;10.0;32;1022
17;18;21.2;С-В;1;CL;0;10.0;43;1022
17;21;17.0;;Штиль;CL;0;10.0;59;1023
18;0;14.1;;Штиль;CL;0;10.0;75;1023
18;3;13.1;;Штиль;CL;0;10.0;78;1023
18;6;17.7;;Штиль;CL;1;10.0;63;1023
18;9;24.4;Ю-В;2;CL;3;10.0;41;1022
18;12;25.1;Ю-В;2;CL;9;10.0;34;1021
18;15;24.8;Южный;1;CL;7;10.0;35;1020
18;18;21.7;;Штиль;CL;9;10.0;53;1020
18;21;18.3;Восточный;1;CL;7;10.0;62;1020
19;0;15.7;;Штиль;CL;7;10.0;74;1021
19;3;14.3;;Штиль;CL;6;10.0;79;1021
19;6;19.6;Ю-В;1;CL;1;10.0;55;1021
19;9;25.2;Южный;1;CL;6;10.0;38;1020
19;12;27.8;Южный;2;CL;7;10.0;26;1020
19;15;26.7;Ю-В;2;CL;9;10.0;27;1019
19;18;21.8;Восточный;1;CL;1;10.0;50;1020
19;21;17.5;;Штиль;CL;0;10.0;66;1021
20;0;15.2;;Штиль;CL;0;10.0;74;1021
20;3;13.2;;Штиль;CL;1;10.0;83;1022
20;6;19.2;;Штиль;CL;0;10.0;58;1023
20;9;26.0;Ю-В;2;CL;0;10.0;32;1022
20;12;27.7;Ю-В;3;CL;1;10.0;23;1022
20;15;26.5;Восточный;2;CL;1;10.0;29;1021
20;18;22.5;Восточный;1;CL;0;10.0;50;1022
20;21;18.7;;Штиль;CL;0;10.0;55;1023
21;0;15.2;;Штиль;CL;0;10.0;74;1023
21;3;13.9;;Штиль;CL;0;10.0;79;1023
21;6;17.6;;Штиль;CL;3;10.0;65;1024
21;9;26.0;Ю-В;1;CL;1;10.0;32;1023
21;12;28.3;Южный;2;CL;1;10.0;28;1022
21;15;27.5;Южный;1;CL;1;10.0;29;1021
21;18;22.5;;Штиль;CL;0;10.0;52;1021
21;21;17.8;;Штиль;CL;0;10.0;82;1021
22;0;15.5;;Штиль;CL;1;10.0;82;1021
22;3;14.0;;Штиль;CL;7;10.0;80;1020
22;6;17.7;;Штиль;CL;9;10.0;70;1019
22;9;25.8;Ю-В;3;CL;3;10.0;37;1018
22;12;28.3;Ю-В;2;CL;7;10.0;29;1017
22;15;26.7;Ю-В;2;CL;7;10.0;31;1016
22;21;20.1;;Штиль;CL;9;10.0;65;1015
23;0;18.2;Западный;2;CL;9;10.0;66;1015
23;3;16.5;Западный;2;CL;9;10.0;89;1015
23;6;17.1;Ю-З;2;CL;9;10.0;78;1014
23;9;18.1;Ю-З;2;CL;9;10.0;69;1015
23;12;18.7;Западный;2;CL;9;10.0;66;1015
23;15;17.2;Ю-З;2;CL;9;10.0;76;1015
23;18;16.1;Западный;1;CL;9;10.0;85;1015
23;21;15.1;Ю-З;1;CL;6;10.0;90;1014
24;0;13.6;Ю-З;1;BR;9;5.0;96;1014
24;3;14.2;Ю-З;1;DZ;9;3.1;97;1013
24;6;14.5;Западный;2;DZ;9;4.2;94;1013
24;9;15.2;Западный;2;BR;9;8.0;89;1014
24;12;16.1;Западный;2;CL;9;10.0;82;1014
24;15;15.5;Западный;2;CL;9;10.0;89;1014
24;18;14.5;С-З;3;SHRA;9;4.1;94;1014
24;21;14.0;С-З;2;SHRA;9;6.0;93;1014
25;0;13.2;С-З;1;BR;9;5.0;94;1014
25;3;13.0;С-З;1;BR;9;5.0;96;1014
25;6;13.8;С-З;1;BR;9;6.0;92;1014
25;9;14.0;С-З;2;SHRA;9;6.0;91;1015
25;12;15.2;С-З;2;CL;9;10.0;78;1016
25;15;14.4;С-З;2;CL;9;10.0;79;1016
25;18;13.9;С-З;3;CL;9;10.0;84;1017
25;21;13.2;С-З;2;CL;9;10.0;89;1017
26;0;12.7;Западный;2;BR;9;8.0;92;1017
26;3;12.6;С-З;1;BR;9;6.0;94;1017
26;6;13.6;С-З;2;BR;9;3.5;90;1017
26;9;15.0;С-З;2;BR;9;7.0;81;1018
26;12;16.1;С-З;2;CL;9;10.0;78;1018
26;15;15.2;Северный;1;SHRA;9;10.0;81;1018
26;18;14.9;С-З;1;CL;9;10.0;82;1018
26;21;14.0;С-В;1;CL;9;10.0;89;1018
27;0;13.5;С-В;1;CL;9;10.0;90;1018
27;3;13.0;Северный;2;CL;9;10.0;91;1018
27;6;13.9;Северный;1;CL;9;10.0;88;1019
27;9;14.1;Северный;1;SHRA;9;10.0;88;1020
27;12;15.4;С-В;2;CL;9;10.0;81;1020
27;15;14.8;С-В;1;SHRA;9;10.0;80;1020
27;18;13.5;Северный;2;CL;9;10.0;85;1020
27;21;13.0;С-В;2;CL;9;10.0;88;1019
28;0;12.7;С-В;2;SHRA;9;7.0;92;1018
28;3;11.9;С-В;1;SHRA;9;6.0;95;1017
28;6;12.6;Восточный;1;SHRA;9;3.5;97;1018
28;9;14.1;;Штиль;SHRA;9;6.0;93;1018
28;12;14.8;Ю-З;2;BR;9;8.0;89;1018
28;15;16.3;Западный;1;CL;9;10.0;77;1018
28;18;14.9;С-З;1;CL;9;10.0;88;1018
28;21;13.2;С-З;2;BR;9;7.0;93;1018
29;0;11.6;С-З;2;BR;9;2.2;97;1018
29;3;12.6;Северный;1;BR;9;5.0;96;1018
29;6;12.9;Северный;1;CL;9;10.0;89;1019
29;9;14.0;С-З;1;CL;9;10.0;80;1018
29;12;15.7;С-В;1;CL;9;10.0;69;1018
29;15;15.5;Северный;1;CL;9;10.0;74;1017
29;18;15.0;С-В;2;CL;7;10.0;79;1017
29;21;14.3;С-З;1;CL;9;10.0;88;1017
30;0;13.8;Северный;2;SHRA;9;7.0;92;1016
30;3;13.3;Северный;2;BR;9;8.0;92;1015
30;6;13.5;С-З;2;SHRA;9;6.0;92;1014
30;9;13.9;Северный;3;SHRA;9;3.7;95;1013
30;12;14.0;Северный;2;SHRA;9;3.4;95;1013
30;15;14.3;Северный;3;SHRA;9;3.6;94;1012
30;18;14.1;Северный;2;SHRA;9;4.3;96;1012
30;21;13.3;Северный;2;SHRA;9;4.6;94;1012
31;0;13.2;Северный;2;BR;9;5.0;96;1011
31;3;13.5;С-З;2;SHRA;9;4.2;96;1010
31;6;13.6;С-З;2;SHRA;9;4.5;94;1010
31;9;14.2;С-З;3;BR;9;6.0;92;1010
31;12;14.3;С-З;3;BR;9;8.0;89;1010
31;15;14.2;С-З;3;BR;9;8.0;89;1011
31;18;14.1;С-З;2;BR;9;7.0;91;1011
31;21;14.1;С-З;1;BR;9;9.0;84;1011
