08;21;10.7;;Штиль;BR;7;2.6;97;1023
09;0;8.4;;Штиль;BR;3;3.7;97;1022
09;3;8.2;;Штиль;BR;1;8.0;93;1022
09;6;12.5;С-З;1;CL;1;10.0;79;1021
09;9;18.2;С-З;1;CL;3;10.0;62;1020
09;12;18.1;С-З;2;CL;7;10.0;68;1020
09;15;19.1;С-З;2;CL;7;10.0;53;1019
09;18;14.0;;Штиль;CL;1;10.0;89;1019
09;21;11.0;;Штиль;FG;0;6.0;97;1019
10;0;8.7;;Штиль;FG;0;0.3;100;1019
10;3;7.7;;Штиль;BR;0;6.0;95;1019
10;6;13.1;;Штиль;CL;3;10.0;78;1018
10;9;20.4;Ю-В;1;CL;6;10.0;46;1018
10;12;21.8;Ю-В;1;CL;7;10.0;38;1017
10;15;21.5;Ю-В;1;CL;9;10.0;48;1017
10;18;15.5;;Штиль;CL;9;10.0;81;1017
10;21;14.0;;Штиль;BR;9;8.0;93;1018
11;0;13.3;;Штиль;BR;9;9.0;91;1018
11;3;12.8;;Штиль;BR;9;8.0;91;1018
11;6;13.9;Восточный;1;CL;9;10.0;89;1019
11;9;19.6;Восточный;1;CL;7;10.0;61;1018
11;12;22.4;Ю-В;1;CL;9;10.0;47;1018
11;15;20.9;Ю-В;1;CL;9;10.0;53;1017
11;18;16.7;;Штиль;CL;7;10.0;73;1018
11;21;14.6;;Штиль;CL;7;10.0;83;1018
12;0;13.0;;Штиль;CL;7;10.0;78;1017
12;3;11.4;;Штиль;CL;6;10.0;90;1017
12;6;13.6;Восточный;1;CL;7;10.0;86;1017
12;9;16.3;Восточный;1;SHRA;9;10.0;84;1017
12;12;17.4;Ю-В;2;CL;9;10.0;79;1017
12;15;15.4;Восточный;1;SHRA;9;8.0;91;1017
12;18;15.3;Ю-В;1;SHRA;9;3.2;96;1017
12;21;14.9;Восточный;1;SHRA;9;2.3;98;1016
13;0;14.7;Ю-В;1;BR;9;3.4;97;1016
13;3;14.2;Ю-В;1;BR;9;5.0;96;1015
13;6;15.5;Ю-В;1;CL;7;10.0;86;1015
13;9;16.8;Ю-В;2;CL;9;10.0;81;1015
13;12;19.8;Восточный;3;CL;9;10.0;67;1014
13;15;18.4;Восточный;1;CL;9;10.0;71;1014
13;18;16.2;Восточный;1;SHRA;9;10.0;87;1015
13;21;15.3;Ю-В;3;SHRA;9;8.0;92;1015
14;0;13.8;Ю-В;1;SHRA;9;5.0;95;1014
14;3;13.7;;Штиль;SHRA;9;3.6;96;1013
14;6;13.8;Восточный;1;SHRA;9;5.0;94;1012
14;9;14.2;С-В;1;BR;9;8.0;91;1012
14;12;14.2;С-В;1;SHRA;9;6.0;93;1010
14;15;14.5;Северный;2;BR;9;8.0;91;1009
14;18;14.3;С-В;1;BR;9;8.0;89;1008
14;21;14.4;Северный;1;CL;9;10.0;88;1006
15;0;13.8;Восточный;2;SHRA;9;10.0;93;1005
15;3;13.8;Северный;2;SHRA;9;6.0;91;1004
15;6;13.7;С-З;3;BR;9;8.0;91;1004
15;9;13.5;С-В;2;SHRA;9;4.6;94;1004
15;12;13.9;Северный;3;SHRA;9;3.7;93;1004
15;15;14.0;С-З;2;BR;9;8.0;92;1005
15;18;13.5;;Штиль;BR;9;6.0;94;1005
15;21;12.9;;Штиль;BR;9;4.6;96;1006
16;0;12.8;;Штиль;FG;;0.9;100;1006
16;3;12.3;;Штиль;BR;9;3.2;99;1006
16;6;13.0;;Штиль;BR;9;4.6;96;1006
16;9;15.5;С-З;1;CL;9;10.0;82;1006
16;12;15.1;С-З;2;CL;9;10.0;82;1006
16;15;14.4;С-З;2;CL;9;10.0;82;1006
16;18;11.9;Западный;1;BR;3;7.0;92;1007
16;21;8.2;;Штиль;BR;1;3.7;97;1007
17;0;8.5;;Штиль;BR;7;3.6;98;1006
17;3;9.4;;Штиль;BR;7;3.9;99;1006
17;6;11.1;;Штиль;FG;6;2.8;97;1006
17;9;17.0;Южный;2;CL;3;10.0;65;1006
17;12;19.1;Ю-В;2;CL;6;10.0;54;1005
17;15;18.3;Ю-В;1;CL;6;10.0;65;1004
17;18;16.0;Восточный;1;CL;9;10.0;77;1004
17;21;15.3;Ю-В;1;CL;9;10.0;78;1004
18;0;14.3;Восточный;1;CL;9;10.0;83;1003
18;3;13.5;;Штиль;SHRA;9;7.0;94;1003
18;6;13.9;Восточный;1;BR;9;7.0;92;1003
18;9;19.1;Ю-В;3;CL;9;10.0;66;1003
18;12;21.8;Ю-В;4;CL;7;10.0;49;1002
18;15;19.7;Ю-В;2;CL;9;10.0;58;1001
18;18;16.7;Ю-В;1;CL;9;10.0;71;1001
18;21;15.5;С-В;2;CL;9;10.0;78;1001
19;0;14.3;Восточный;3;CL;9;10.0;83;1000
19;3;14.1;Восточный;2;CL;7;10.0;83;999
19;6;13.9;Восточный;1;SHRA;9;10.0;89;998
19;9;14.4;С-В;1;SHRA;9;5.0;93;998
19;12;16.2;Восточный;1;CL;9;10.0;86;998
19;15;14.8;С-В;1;SHRA;9;4.2;94;998
19;18;13.9;С-В;1;SHRA;9;3.3;95;997
19;21;13.5;С-В;1;BR;9;5.0;94;997
20;0;11.5;Восточный;1;SHRA;9;4.4;97;998
20;3;11.0;С-В;1;SHRA;9;6.0;95;999
20;6;10.3;Северный;2;BR;9;8.0;89;1000
20;9;11.2;Северный;2;CL;9;10.0;81;1001
20;12;13.9;Северный;2;CL;9;10.0;69;1002
20;15;14.0;Северный;2;CL;9;10.0;68;1003
20;18;12.9;С-З;1;CL;9;10.0;83;1004
20;21;12.1;С-З;2;CL;9;10.0;90;1004
21;0;11.7;С-З;1;BR;9;7.0;92;1005
21;3;10.1;Северный;2;BR;9;5.0;95;1005
21;6;11.0;С-З;2;CL;9;10.0;84;1006
21;9;12.0;С-З;2;CL;9;10.0;81;1007
21;12;12.3;С-З;3;CL;9;10.0;82;1009
21;15;12.1;С-З;3;SHRA;9;10.0;86;1010
21;18;11.9;С-З;2;CL;9;10.0;84;1011
21;21;11.1;С-З;2;CL;9;10.0;81;1012
22;0;11.1;С-З;2;CL;9;10.0;82;1012
22;3;11.2;С-З;1;CL;9;10.0;85;1013
22;6;11.9;С-З;2;CL;9;10.0;84;1014
22;9;13.0;С-З;2;SHRA;9;6.0;91;1014
22;12;15.6;С-З;4;CL;7;10.0;57;1013
22;15;15.3;С-З;3;CL;7;10.0;50;1013
22;18;12.7;Западный;2;CL;9;10.0;71;1011
22;21;12.1;Западный;3;CL;9;10.0;79;1009
23;0;11.2;Ю-З;2;SHRA;9;8.0;94;1006
23;3;11.0;Ю-З;2;SHRA;9;6.0;95;1000
23;6;10.6;Ю-З;4;SHRA;9;5.0;96;994
23;9;12.8;С-З;4;CL;6;10.0;73;994
23;12;10.5;Западный;6;CL;7;10.0;66;995
23;15;8.8;Западный;4;SHRA;7;10.0;81;995
23;18;10.4;Западный;5;CL;7;10.0;68;993
23;21;9.5;Западный;4;CL;9;10.0;74;991
24;0;7.9;Западный;4;SHRA;9;4.2;91;988
24;3;8.9;С-З;5;SHRA;9;5.0;95;987
24;6;9.5;С-З;6;SHRA;9;6.0;92;989
24;9;10.3;С-З;6;SHRA;9;4.6;89;991
24;12;10.4;С-З;5;SHRA;9;7.0;88;994
24;15;10.1;С-З;4;SHRA;9;10.0;90;997
24;18;9.8;Западный;3;CL;9;10.0;83;998
24;21;9.0;С-З;3;CL;7;10.0;81;999
25;0;7.7;С-З;2;CL;9;10.0;88;1000
25;3;7.1;С-З;2;BR;9;8.0;92;1001
25;6;6.5;С-З;3;CL;9;10.0;85;1004
25;9;8.9;С-З;4;CL;9;10.0;61;1006
25;12;9.7;С-З;3;SHRA;9;10.0;62;1007
25;15;9.1;Западный;3;CL;1;10.0;64;1007
25;18;6.8;Западный;4;SHRA;9;8.0;83;1009
25;21;4.4;Ю-З;1;BR;6;7.0;92;1010
26;0;4.0;Западный;1;BR;0;9.0;90;1011
26;3;2.0;Западный;1;BR;0;6.0;97;1012
26;6;2.7;Южный;1;BR;6;3.7;94;1012
26;9;6.9;Ю-З;1;CL;7;10.0;78;1012
26;12;9.6;Западный;2;CL;9;10.0;52;1010
26;15;8.9;Южный;1;CL;9;10.0;61;1009
26;18;7.1;Ю-В;1;CL;7;10.0;75;1008
26;21;6.3;;Штиль;CL;9;10.0;73;1007
27;0;5.0;С-З;1;CL;1;10.0;86;1008
27;3;2.1;;Штиль;BR;1;7.0;93;1008
27;6;5.9;С-З;1;CL;9;10.0;73;1008
27;9;7.9;Западный;2;CL;9;10.0;71;1009
27;12;9.9;Ю-З;3;CL;6;10.0;53;1009
27;15;8.0;Западный;3;CL;7;10.0;65;1011
27;18;4.7;Ю-З;1;CL;1;10.0;81;1012
27;21;4.5;Ю-З;1;SHRA;9;8.0;87;1011
28;0;5.0;Ю-З;2;CL;9;10.0;86;1011
28;3;5.0;Западный;2;CL;9;10.0;89;1011
28;6;5.4;Ю-З;2;SHRA;9;7.0;89;1011
28;9;7.6;Ю-З;2;SHRA;9;8.0;82;1011
28;12;9.7;Ю-З;2;CL;9;10.0;70;1011
28;15;7.7;Ю-З;1;SHRA;9;10.0;83;1012
28;18;6.5;Ю-З;1;CL;9;10.0;89;1013
28;21;5.5;Ю-З;1;CL;9;10.0;92;1013
29;0;5.4;Западный;1;CL;9;10.0;92;1013
29;3;5.2;С-З;2;CL;9;10.0;92;1014
29;6;5.0;С-З;3;CL;9;10.0;86;1015
29;9;6.7;С-З;2;CL;9;10.0;75;1016
29;12;9.5;Северный;2;CL;9;10.0;59;1015
29;15;7.3;Северный;2;CL;9;10.0;81;1016
29;18;5.4;С-З;1;BR;0;7.0;95;1017
29;21;4.7;Западный;1;BR;9;7.0;95;1017
30;0;5.8;С-З;1;BR;9;8.0;92;1017
30;3;4.8;С-З;2;CL;9;10.0;89;1018
30;6;3.7;С-З;2;CL;9;10.0;88;1019
30;9;6.6;Северный;3;CL;9;10.0;58;1019
30;12;6.5;Западный;2;CL;9;10.0;56;1019
30;15;6.1;С-З;2;CL;9;10.0;53;1019
30;18;5.1;Западный;1;CL;7;10.0;69;1019
30;21;4.7;С-З;1;CL;7;10.0;74;1020
