05;15;8.5;Северный;1;SHRA;9;10.0;81;1026
05;18;6.8;;Штиль;CL;9;10.0;86;1026
05;21;6.7;;Штиль;CL;9;10.0;88;1026
06;0;6.1;С-З;1;BR;9;8.0;91;1026
06;3;5.4;;Штиль;BR;9;6.0;95;1026
06;6;6.4;;Штиль;BR;9;9.0;89;1026
06;9;9.8;Ю-З;1;CL;9;10.0;60;1026
06;12;10.7;Ю-З;1;CL;9;10.0;57;1025
06;15;10.2;Ю-З;2;CL;9;10.0;66;1024
06;18;6.7;Южный;1;CL;3;10.0;88;1024
06;21;4.3;;Штиль;BR;0;8.0;93;1025
07;0;2.9;Южный;1;BR;0;6.0;97;1025
07;3;1.9;;Штиль;BR;0;3.4;98;1025
07;6;3.5;Ю-З;1;BR;6;9.0;91;1026
07;9;11.1;Южный;2;CL;7;10.0;66;1026
07;12;16.2;Ю-З;1;CL;3;10.0;41;1025
07;15;13.9;Ю-З;1;CL;9;10.0;57;1025
07;18;12.5;Ю-З;1;CL;9;10.0;77;1026
07;21;11.5;Ю-З;1;CL;9;10.0;78;1026
08;0;10.5;Ю-З;1;CL;9;10.0;79;1026
08;3;10.0;Ю-З;1;CL;9;10.0;86;1027
08;6;10.7;Западный;1;CL;9;10.0;78;1027
08;9;12.5;Ю-З;2;CL;9;10.0;68;1027
08;12;13.2;Западный;2;CL;9;10.0;67;1027
08;15;12.5;Ю-З;1;CL;9;10.0;77;1027
08;18;12.0;Западный;1;CL;9;10.0;77;1027
08;21;11.0;Ю-З;1;CL;9;10.0;84;1027
09;0;10.3;;Штиль;CL;9;10.0;89;1026
09;3;9.9;Южный;1;BR;9;8.0;94;1026
09;6;9.9;Южный;1;BR;9;8.0;94;1025
09;9;11.5;Южный;1;CL;9;10.0;80;1025
09;12;13.7;Южный;2;CL;9;10.0;66;1023
09;15;13.4;Ю-В;1;CL;7;10.0;71;1021
09;18;9.2;;Штиль;BR;6;5.0;92;1021
09;21;8.5;Южный;1;BR;9;6.0;89;1020
10;0;7.3;Ю-В;1;BR;3;4.6;94;1020
10;3;6.6;Ю-В;2;BR;1;4.1;94;1020
10;6;6.7;Ю-В;2;BR;7;3.8;93;1019
10;9;11.3;Ю-В;3;CL;9;10.0;77;1019
10;12;11.0;Ю-В;3;CL;9;10.0;74;1019
10;15;10.5;Ю-В;2;CL;9;10.0;73;1020
10;18;9.5;Ю-В;2;CL;9;10.0;77;1020
10;21;9.0;Ю-В;1;CL;9;10.0;81;1021
11;0;9.1;Ю-В;1;CL;9;10.0;85;1022
11;3;9.0;Ю-В;1;BR;9;7.0;88;1022
11;6;9.0;Ю-В;1;BR;9;6.0;92;1023
11;9;10.8;Южный;2;BR;9;7.0;87;1024
11;12;12.8;Южный;2;BR;9;8.0;79;1024
11;15;12.6;Южный;1;BR;9;8.0;83;1024
11;18;11.7;;Штиль;BR;9;6.0;88;1025
11;21;10.9;;Штиль;BR;9;5.0;91;1025
12;0;10.1;;Штиль;BR;9;5.0;92;1026
12;3;9.6;;Штиль;BR;9;3.9;96;1026
12;6;10.1;;Штиль;BR;9;8.0;93;1027
12;9;12.5;Ю-В;1;CL;7;10.0;82;1028
12;12;14.7;С-В;1;CL;3;10.0;57;1028
12;15;14.6;;Штиль;CL;3;10.0;58;1028
12;18;11.1;С-З;1;CL;3;10.0;81;1029
12;21;10.4;Северный;1;CL;9;10.0;88;1029
13;0;9.7;;Штиль;BR;9;8.0;95;1029
13;3;6.0;;Штиль;BR;6;3.2;97;1028
13;6;6.6;;Штиль;FG;;0.2;100;1028
13;9;9.9;Южный;1;BR;9;5.0;91;1027
13;12;12.7;Южный;1;CL;9;10.0;74;1025
13;15;12.3;;Штиль;CL;9;10.0;75;1023
13;18;11.0;Ю-З;1;CL;9;10.0;82;1023
13;21;10.5;Ю-З;1;CL;9;10.0;82;1023
14;0;9.9;;Штиль;BR;9;7.0;89;1022
14;3;9.7;;Штиль;BR;9;5.0;90;1022
14;6;9.6;;Штиль;BR;9;6.0;90;1022
14;9;11.7;Южный;1;CL;9;10.0;77;1023
14;12;13.1;;Штиль;CL;9;10.0;69;1023
14;15;12.6;;Штиль;CL;9;10.0;71;1022
14;18;11.0;;Штиль;CL;9;10.0;84;1023
14;21;11.3;;Штиль;CL;9;10.0;78;1022
15;0;10.1;;Штиль;BR;9;6.0;90;1022
15;3;9.7;;Штиль;BR;9;6.0;90;1021
15;6;9.9;;Штиль;BR;9;8.0;86;1020
15;9;11.7;Южный;1;BR;9;8.0;78;1019
15;12;13.6;Южный;3;CL;9;10.0;67;1016
15;15;12.9;Ю-В;2;CL;9;10.0;73;1014
15;18;11.5;Ю-В;1;BR;9;8.0;84;1013
15;21;10.7;Ю-В;1;BR;9;3.7;95;1011
16;0;10.9;Ю-В;1;SHRA;9;2.7;97;1009
16;3;11.2;Ю-В;1;SHRA;9;2.9;96;1006
16;6;11.3;Ю-З;1;SHRA;9;1.9;96;1005
16;9;13.0;С-З;1;CL;9;10.0;86;1005
16;12;13.6;С-З;2;CL;9;10.0;82;1005
16;15;11.7;С-З;2;BR;9;8.0;92;1007
16;18;10.9;С-З;2;BR;7;9.0;88;1009
16;21;9.1;Северный;1;BR;7;6.0;94;1010
17;0;6.7;С-З;1;FG;6;0.2;100;1011
17;3;5.1;;Штиль;BR;3;2.6;99;1012
17;6;4.2;;Штиль;BR;1;1.3;99;1013
17;9;9.6;С-З;1;CL;1;10.0;80;1014
17;12;12.4;Северный;2;CL;6;10.0;53;1013
17;15;11.0;С-З;2;CL;7;10.0;56;1013
17;18;7.9;;Штиль;CL;9;10.0;82;1014
17;21;7.7;;Штиль;CL;9;10.0;88;1014
18;0;7.2;;Штиль;CL;9;10.0;89;1012
18;3;6.9;;Штиль;BR;9;8.0;91;1011
18;6;7.1;;Штиль;BR;9;8.0;89;1010
18;9;8.9;Ю-В;1;CL;9;10.0;77;1009
18;12;11.9;Южный;2;CL;6;10.0;65;1007
18;15;10.5;;Штиль;CL;3;10.0;73;1006
18;18;6.3;;Штиль;BR;6;6.0;94;1006
18;21;7.0;Южный;1;BR;9;6.0;94;1006
19;0;9.6;С-З;4;BR;9;9.0;88;1007
19;3;4.7;С-З;6;CL;6;10.0;68;1012
19;6;3.0;С-З;5;CL;9;10.0;59;1016
19;9;4.4;С-З;5;CL;0;10.0;49;1020
19;12;7.0;С-З;4;CL;0;10.0;35;1022
19;15;6.4;Западный;2;CL;0;10.0;53;1024
19;18;2.6;Ю-З;1;CL;0;10.0;70;1025
19;21;0.7;Южный;1;CL;6;10.0;83;1027
20;0;-0.3;;Штиль;CL;9;10.0;88;1027
20;3;-0.2;Южный;1;CL;7;10.0;88;1027
20;6;0.6;Южный;1;CL;6;10.0;81;1026
20;9;6.8;Южный;5;CL;7;10.0;50;1024
20;12;7.0;Южный;5;CL;9;10.0;44;1021
20;15;8.1;Южный;4;CL;9;10.0;49;1018
20;18;9.1;Ю-З;4;CL;9;10.0;51;1016
20;21;10.5;Ю-З;2;CL;9;10.0;58;1016
21;0;10.0;Ю-З;1;CL;9;10.0;69;1016
21;3;10.1;Западный;1;CL;9;10.0;79;1016
21;6;10.0;Западный;1;BR;9;7.0;90;1017
21;9;8.9;;Штиль;SHRA;9;4.3;95;1017
21;12;8.9;;Штиль;SHRA;9;4.2;95;1016
21;15;9.0;Восточный;1;DZ;;0.8;100;1016
21;18;8.4;Восточный;1;FG;;0.6;100;1015
21;21;9.9;Южный;2;SHRA;9;3.4;96;1013
22;0;9.9;Ю-З;1;SHRA;9;2.6;97;1012
22;3;8.7;Северный;2;SHRA;9;3.2;97;1013
22;6;5.6;Северный;2;BR;9;7.0;95;1018
22;9;4.8;Восточный;2;CL;9;10.0;89;1022
22;12;5.0;С-В;2;CL;9;10.0;87;1025
22;15;4.5;Северный;1;BR;9;6.0;89;1026
22;18;4.6;С-В;1;BR;9;7.0;82;1028
22;21;4.1;С-В;2;BR;9;7.0;82;1030
23;0;3.0;Восточный;2;BR;9;9.0;76;1031
23;3;0.5;Восточный;2;BR;6;8.0;80;1031
23;6;0.7;Ю-В;2;CL;9;10.0;77;1032
23;9;6.1;Ю-В;3;CL;9;10.0;61;1031
23;12;8.2;Южный;4;CL;9;10.0;55;1030
23;15;6.4;Южный;4;CL;9;10.0;72;1029
23;18;4.9;Ю-В;5;CL;9;10.0;83;1028
23;21;5.8;Южный;5;CL;9;10.0;84;1028
24;0;6.3;Южный;5;CL;9;10.0;83;1025
24;3;7.0;Южный;5;CL;9;10.0;90;1024
24;6;8.3;Южный;5;CL;9;10.0;83;1022
24;9;10.1;Южный;5;CL;9;10.0;84;1021
24;12;11.5;Южный;5;CL;9;10.0;73;1020
24;15;10.4;Южный;4;CL;9;10.0;87;1019
24;18;10.5;Южный;4;BR;9;8.0;88;1019
24;21;11.0;Ю-З;2;BR;9;8.0;87;1019
25;0;11.1;Южный;2;BR;9;7.0;94;1020
25;3;11.1;Ю-З;2;BR;9;6.0;96;1021
25;6;10.7;;Штиль;BR;7;3.6;97;1021
25;9;13.3;Ю-З;3;CL;7;10.0;85;1021
25;12;15.9;Ю-З;3;CL;6;10.0;52;1020
25;15;14.4;С-З;2;CL;1;10.0;55;1020
25;18;11.2;С-З;1;CL;1;10.0;67;1022
25;21;7.2;Ю-З;1;CL;9;10.0;87;1023
26;0;4.5;;Штиль;BR;1;4.3;99;1023
26;3;2.5;;Штиль;FG;0;0.2;100;1024
26;6;1.7;Южный;2;FG;;0.1;100;1024
26;9;4.7;Южный;2;FG;;0.6;100;1023
26;12;8.0;Южный;3;BR;9;6.0;92;1020
26;15;9.0;Южный;4;BR;9;3.5;97;1017
26;18;10.3;Южный;3;BR;9;1.4;97;1015
26;21;11.7;Южный;3;BR;9;3.7;92;1014
27;0;12.1;Ю-З;2;BR;9;4.2;91;1013
27;3;11.2;Ю-З;1;BR;9;2.6;98;1013
27;6;11.3;Южный;1;SHRA;;0.9;100;1012
27;9;13.5;Ю-З;2;BR;9;4.8;95;1013
27;12;14.7;Ю-З;1;BR;9;7.0;89;1013
27;15;13.8;;Штиль;BR;9;5.0;92;1013
27;18;11.3;;Штиль;FG;;0.1;100;1012
27;21;11.5;;Штиль;FG;9;1.2;99;1011
28;0;11.5;Ю-В;1;BR;7;2.8;97;1009
28;3;12.2;Южный;2;BR;9;3.5;93;1006
28;6;11.9;Ю-З;1;SHRA;9;3.8;91;1006
28;9;14.5;Южный;3;CL;9;10.0;84;1006
28;12;15.3;Ю-З;3;CL;7;10.0;78;1007
28;15;13.5;Западный;2;CL;3;10.0;67;1010
28;18;8.5;;Штиль;CL;0;10.0;89;1010
28;21;8.2;;Штиль;BR;3;8.0;93;1011
29;0;10.1;Южный;2;CL;7;10.0;79;1010
29;3;11.0;Южный;3;CL;9;10.0;76;1009
29;6;10.5;Южный;2;CL;6;10.0;84;1010
29;9;17.4;Ю-З;3;CL;3;10.0;61;1011
29;12;19.5;Ю-З;3;CL;1;10.0;56;1011
29;15;17.1;Ю-З;1;CL;1;10.0;63;1013
29;18;11.7;;Штиль;BR;1;6.0;92;1014
29;21;10.2;;Штиль;BR;1;6.0;94;1015
30;0;13.6;Западный;2;CL;9;10.0;60;1016
30;3;10.3;;Штиль;BR;9;9.0;89;1017
30;6;9.3;;Штиль;BR;9;5.0;97;1018
30;9;13.0;Западный;1;CL;9;10.0;68;1019
30;12;13.1;Западный;2;CL;9;10.0;67;1019
30;15;12.1;С-З;1;SHRA;9;8.0;70;1019
30;18;8.9;Южный;1;SHRA;9;4.6;95;1021
30;21;8.1;Ю-З;2;BR;9;5.0;95;1021
31;0;7.7;Ю-З;2;BR;3;6.0;94;1021
31;3;6.9;Ю-З;2;BR;0;4.1;94;1022
31;6;6.3;Ю-З;2;BR;0;4.6;94;1024
31;9;8.8;Западный;2;CL;1;10.0;77;1026
31;12;11.0;Западный;2;CL;9;10.0;66;1026
31;15;10.1;Западный;4;CL;9;10.0;65;1028
31;18;7.6;Западный;1;CL;0;10.0;78;1029
31;21;6.0;Ю-З;1;CL;9;10.0;89;1029
